scenario,source,target,year,value,units
rcp45cooler_ssp3,Great Lakes,groundwater,2005,0,km3
rcp45cooler_ssp3,Great Lakes,runoff,2005,53.4731,km3
rcp45cooler_ssp3,groundwater,water_td_an_W,2005,0.5716628093233007,km3
rcp45cooler_ssp3,groundwater,water_td_dom_W,2005,11.376503049455376,km3
rcp45cooler_ssp3,groundwater,water_td_elec_W,2005,18.02735456502334,km3
rcp45cooler_ssp3,groundwater,water_td_ind_W,2005,3.7598469314863663,km3
rcp45cooler_ssp3,groundwater,water_td_irr_W,2005,45.7702500183385,km3
rcp45cooler_ssp3,groundwater,water_td_pri_W,2005,1.321191942591292,km3
rcp45cooler_ssp3,Lower Colorado River,desalination,2005,0,km3
rcp45cooler_ssp3,Lower Colorado River,groundwater,2005,4.44444,km3
rcp45cooler_ssp3,Lower Colorado River,runoff,2005,2.70942,km3
rcp45cooler_ssp3,Lower Mississippi River,desalination,2005,0,km3
rcp45cooler_ssp3,Lower Mississippi River,groundwater,2005,16.8945,km3
rcp45cooler_ssp3,Lower Mississippi River,runoff,2005,16.0418,km3
rcp45cooler_ssp3,Mexico-Northwest Coast,desalination,2005,0,km3
rcp45cooler_ssp3,Mexico-Northwest Coast,groundwater,2005,7.08713,km3
rcp45cooler_ssp3,Mexico-Northwest Coast,runoff,2005,4.90803,km3
rcp45cooler_ssp3,Mid Atlantic,groundwater,2005,0,km3
rcp45cooler_ssp3,Mid Atlantic,runoff,2005,26.9079,km3
rcp45cooler_ssp3,Missouri River,desalination,2005,0,km3
rcp45cooler_ssp3,Missouri River,groundwater,2005,17.2116,km3
rcp45cooler_ssp3,Missouri River,runoff,2005,34.0971,km3
rcp45cooler_ssp3,New England,groundwater,2005,0,km3
rcp45cooler_ssp3,New England,runoff,2005,4.75035,km3
rcp45cooler_ssp3,Ohio River,groundwater,2005,0,km3
rcp45cooler_ssp3,Ohio River,runoff,2005,34.5474,km3
rcp45cooler_ssp3,Pacific Northwest,groundwater,2005,0,km3
rcp45cooler_ssp3,Pacific Northwest,runoff,2005,18.4999,km3
rcp45cooler_ssp3,Rio Grande River,desalination,2005,0,km3
rcp45cooler_ssp3,Rio Grande River,groundwater,2005,6.5627,km3
rcp45cooler_ssp3,Rio Grande River,runoff,2005,7.50166,km3
rcp45cooler_ssp3,runoff,water_td_an_W,2005,2.3646243946966994,km3
rcp45cooler_ssp3,runoff,water_td_dom_W,2005,60.502872750944626,km3
rcp45cooler_ssp3,runoff,water_td_elec_W,2005,187.36724849970366,km3
rcp45cooler_ssp3,runoff,water_td_ind_W,2005,25.781655718983632,km3
rcp45cooler_ssp3,runoff,water_td_irr_W,2005,101.6538689003715,km3
rcp45cooler_ssp3,runoff,water_td_pri_W,2005,5.061201499978708,km3
rcp45cooler_ssp3,Saskatchewan-Nelson,groundwater,2005,0,km3
rcp45cooler_ssp3,Saskatchewan-Nelson,runoff,2005,12.3707,km3
rcp45cooler_ssp3,South Atlantic Gulf,desalination,2005,0,km3
rcp45cooler_ssp3,South Atlantic Gulf,groundwater,2005,0,km3
rcp45cooler_ssp3,South Atlantic Gulf,runoff,2005,56.3803,km3
rcp45cooler_ssp3,Tennessee River,groundwater,2005,0,km3
rcp45cooler_ssp3,Tennessee River,runoff,2005,9.54611,km3
rcp45cooler_ssp3,Texas Gulf Coast,desalination,2005,1.23383e-10,km3
rcp45cooler_ssp3,Texas Gulf Coast,groundwater,2005,5.20497,km3
rcp45cooler_ssp3,Texas Gulf Coast,runoff,2005,23.7894,km3
rcp45cooler_ssp3,Upper Colorado River,groundwater,2005,0.142929,km3
