scenario,region,basin,resource,subresource,year,value,Units,share
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2030,25.3137,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2035,23.6629,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2040,20.5166,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2045,18.5962,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2050,15.9764,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2055,16.3854,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2060,16.6913,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2065,17.1565,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2070,17.9174,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2075,18.4674,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2080,19.1949,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2085,20.0437,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2090,20.8316,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2095,21.6586,km^3,1
rcp85hotter_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2100,22.3274,km^3,1
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,1975,0,km^3,0
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,1990,4.76328,km^3,0.12269006956579076
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2005,17.2116,km^3,0.33545188242929563
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2010,17.628,km^3,0.34071932211776346
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2015,17.561,km^3,0.3392341780221224
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2020,9.68776,km^3,0.19849664977381723
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2025,5.7429,km^3,0.11072721067843047
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2030,21.593,km^3,0.3763256271948552
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2035,12.1436,km^3,0.2409850867705863
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2040,27.7552,km^3,0.4739706517711228
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2045,38.6647,km^3,0.6539749605057964
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2050,17.1684,km^3,0.33776182915960884
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2055,17.001,km^3,0.3323032538393428
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2060,8.82433,km^3,0.1784855308542491
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2065,1.37482,km^3,0.025468109566852075
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2070,23.0568,km^3,0.380767420545468
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2075,8.97745,km^3,0.17689051248782053
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2080,22.0164,km^3,0.3975234680114619
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2085,37.8435,km^3,0.653174611393598
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2090,22.3354,km^3,0.3943891271681302
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2095,16.3981,km^3,0.2991808064221857
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2100,3.88096,km^3,0.0751339783706387
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,1975,34.0502,km^3,1
rcp85hotter_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,1990,34.0604,km^3,0.8773099304342092
