scenario,region,basin,resource,subresource,Units,year,value,share
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,groundwater,km^3,2099,0,0
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,groundwater,km^3,2100,0,0
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1975,33.1006,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1976,33.006,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1977,32.9114,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1978,32.8168,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1979,32.7222,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1980,32.6276,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1981,32.533,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1982,32.4384,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1983,32.3438,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1984,32.2492,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1985,32.1546,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1986,32.06,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1987,31.9654,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1988,31.8708,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1989,31.7762,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1990,31.6816,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1991,31.777006666666665,0.9884014769398853
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1992,31.872413333333334,0.9771359928468557
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1993,31.96782,0.966189406468996
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1994,32.063226666666665,0.95554836598798365
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1995,32.158633333333334,0.94520025468978075
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1996,32.254039999999996,0.9351331410611832
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1997,32.349446666666665,0.9253357328972196
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1998,32.444853333333334,0.9157973350482864
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,1999,32.540259999999996,0.9065078104746335
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2000,32.635666666666665,0.8974575443100585
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2001,32.73107333333333,0.8886374106669952
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2002,32.82648,0.8800387419420771
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2003,32.921886666666666,0.8716533004051543
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2004,33.01729333333333,0.8634732518760072
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2005,33.1127,0.855491141311944
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2006,33.11322,0.8645904206012672
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2007,33.11374,0.8738850515185593
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2008,33.114259999999994,0.8833813933072581
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2009,33.114779999999996,0.8930860842536239
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2010,33.1153,0.9030060571619607
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2011,32.84308,0.9202662402232283
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2012,32.570859999999996,0.9385048068215078
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2013,32.29864,0.957807372141566
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2014,32.02642,0.9782698407083819
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2015,31.7542,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2016,31.663980000000002,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2017,31.57376,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2018,31.48354,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2019,31.39332,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2020,31.3031,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2021,31.45162,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2022,31.60014,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2023,31.748659999999997,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2024,31.89718,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2025,32.0457,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2026,31.30832,0.9842481044426584
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2027,30.570939999999997,0.9682604053278846
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2028,29.83356,0.9520315678079279
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2029,29.096179999999997,0.9355560948838877
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2030,28.3588,0.9188283211978711
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2031,27.73594,0.932608594193739
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2032,27.11308,0.9474713217180697
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2033,26.490219999999997,0.9635492596918647
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2034,25.867359999999998,0.9809977981993458
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2035,25.2445,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2036,24.94764,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2037,24.65078,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2038,24.35392,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2039,24.05706,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2040,23.7602,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2041,23.18326,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2042,22.60632,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2043,22.02938,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2044,21.45244,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2045,20.8755,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2046,19.9381,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2047,19.0007,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2048,18.0633,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2049,17.1259,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2050,16.1885,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2051,15.823760000000002,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2052,15.45902,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2053,15.094280000000001,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2054,14.72954,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2055,14.3648,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2056,14.2902,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2057,14.2156,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2058,14.141,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2059,14.0664,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2060,13.9918,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2061,14.04244,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2062,14.093079999999999,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2063,14.14372,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2064,14.19436,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2065,14.245,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2066,14.3844,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2067,14.5238,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2068,14.6632,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2069,14.8026,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2070,14.942,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2071,14.89934,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2072,14.85668,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2073,14.81402,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2074,14.77136,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2075,14.7287,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2076,14.92454,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2077,15.12038,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2078,15.31622,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2079,15.51206,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2080,15.7079,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2081,15.88346,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2082,16.05902,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2083,16.23458,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2084,16.41014,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2085,16.5857,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2086,16.55276,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2087,16.51982,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2088,16.48688,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2089,16.45394,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2090,16.421,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2091,16.60006,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2092,16.77912,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2093,16.95818,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2094,17.13724,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2095,17.3163,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2096,17.35782,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2097,17.39934,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2098,17.44086,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2099,17.48238,1
rcp85cooler_ssp5,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,km^3,2100,17.5239,1
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1975,0,0
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1976,0.13671266666666665,0.0076539706131928936
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1977,0.2734253333333333,0.015191366443665774
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1978,0.410138,0.022614830623940565
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1979,0.5468506666666666,0.029926926981269412
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1980,0.6835633333333333,0.03713014298986109
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1981,0.820276,0.04422689259220199
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1982,0.9569886666666666,0.05121951889619434
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1983,1.0937013333333332,0.05811029675444178
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1984,1.230414,0.06490143523164707
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1985,1.3671266666666666,0.07159507996574367
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1986,1.503839333333333,0.0781933154280628
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1987,1.640552,0.08469816708753687
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1988,1.7772646666666667,0.09111160348365994
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1989,1.9139773333333332,0.0974355382126615
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1990,2.05069,0.10367183183110311
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1991,2.388692,0.11872325772899098
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1992,2.726694,0.13327553338924333
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1993,3.064696,0.14735308377851358
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1994,3.402698,0.16097876585365253
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1995,3.7407000000000004,0.1741739924011026
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1996,4.078702,0.1869588443219902
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1997,4.416704,0.19935217260135327
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1998,4.7547060000000005,0.21137169105052495
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,1999,5.092708,0.22303406078225899
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2000,5.43071,0.23435496726579758
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2001,5.768712000000001,0.24534919071129388
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2002,6.106714,0.25603067044772965
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2003,6.4447160000000014,0.2664125638839596
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2004,6.782718000000001,0.27650730057727735
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2005,7.12072,0.2863266318766733
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2006,7.294906,0.29127420671575577
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2007,7.469092,0.2961528908829014
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2008,7.6432780000000005,0.3009641132938452
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2009,7.817464,0.3057092636179781
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2010,7.99165,0.31038969361657504
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2011,7.788724,0.3048333114422723
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2012,7.5857980000000005,0.2991908537452585
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2013,7.382872,0.2934603047810811
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2014,7.179946,0.28763958536962725
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2015,6.9770200000000004,0.281726550379928
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2016,6.303184,0.25233746626791337
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2017,5.629348,0.2234475818583688
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2018,4.955512000000001,0.1950442852379287
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2019,4.281676,0.16711538578629562
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2020,3.60784,0.1396490967306418
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2021,3.473694,0.1337098941797353
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2022,3.339548,0.12783630206340407
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2023,3.205402,0.12202723915504242
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2024,3.071256,0.11628164785567405
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2025,2.93711,0.11059849355205184
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2026,4.252854,0.15537495605839552
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2027,5.568598,0.19756190512952293
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2028,6.884341999999999,0.23737766296129023
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2029,8.200085999999999,0.2750166802574907
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2030,9.51583,0.3106527120733958
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2031,8.946437999999999,0.2966577598534729
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2032,8.377046,0.282215571085356
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2033,7.807653999999999,0.2673043591508246
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2034,7.238262,0.25190089899404067
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2035,6.66887,0.2359804064150838
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2036,8.342956000000001,0.291452538923774
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2037,10.017042,0.3455272160267662
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2038,11.691127999999999,0.39825658793869745
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2039,13.365214000000002,0.44969024190155
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2040,15.0393,0.499875357723334
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2041,15.73938,0.516151183816744
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2042,16.43946,0.5319976001071797
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2043,17.13954,0.5474313791999877
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2044,17.83962,0.5624684314174317
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2045,18.5397,0.5771238595082228
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2046,17.09184,0.5456269309570524
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2047,15.643979999999999,0.5124808441858378
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2048,14.19612,0.4775525939202377
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2049,12.748259999999998,0.44069447718896027
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2050,11.3004,0.4017420054393231
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2051,11.87004,0.4208466967368359
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2052,12.43968,0.4398478455033594
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2053,13.00932,0.4587462912249695
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2054,13.57896,0.477542864337195
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2055,14.1486,0.49623838634665773
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2056,12.115508,0.43115244939838343
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2057,10.082416,0.3641323685367366
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2058,8.049324,0.2950906286596144
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2059,6.0162320000000005,0.22393435403162323
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2060,3.98314,0.15056489145193436
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2061,4.1964440000000005,0.1581904027939893
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2062,4.4097480000000004,0.1657739673232944
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2063,4.623052,0.17331593020533903
rcp85hotter_ssp3,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,km^3,2064,4.836356,0.18081663282897834
