scenario,target,source,year,value
rcp45cooler_ssp3,groundwater,Rio Grande River,2005,6.5627
rcp45cooler_ssp3,groundwater,Rio Grande River,2010,7.3622
rcp45cooler_ssp3,groundwater,Rio Grande River,2015,8.47267
rcp45cooler_ssp3,groundwater,Rio Grande River,2020,8.14901
rcp45cooler_ssp3,groundwater,Rio Grande River,2025,8.96584
rcp45cooler_ssp3,groundwater,Rio Grande River,2030,10.3933
rcp45cooler_ssp3,groundwater,Rio Grande River,2035,15.1401
rcp45cooler_ssp3,groundwater,Rio Grande River,2040,21.3267
rcp45cooler_ssp3,groundwater,Rio Grande River,2045,22.1819
rcp45cooler_ssp3,groundwater,Rio Grande River,2050,21.3838
rcp45cooler_ssp3,groundwater,Rio Grande River,2055,25.8707
rcp45cooler_ssp3,groundwater,Rio Grande River,2060,22.7441
rcp45cooler_ssp3,groundwater,Rio Grande River,2065,23.3615
rcp45cooler_ssp3,groundwater,Rio Grande River,2070,23.7403
rcp45cooler_ssp3,groundwater,Rio Grande River,2075,26.4964
rcp45cooler_ssp3,groundwater,Rio Grande River,2080,26.0923
rcp45cooler_ssp3,groundwater,Rio Grande River,2085,7.64375
rcp45cooler_ssp3,groundwater,Rio Grande River,2090,0.46348
rcp45cooler_ssp3,groundwater,Rio Grande River,2095,0.00915798
rcp45cooler_ssp3,groundwater,Rio Grande River,2100,0.00495076
rcp45cooler_ssp3,runoff,Rio Grande River,1975,7.50039
rcp45cooler_ssp3,runoff,Rio Grande River,1990,7.50062
rcp45cooler_ssp3,runoff,Rio Grande River,2005,7.50166
rcp45cooler_ssp3,runoff,Rio Grande River,2010,7.50293
rcp45cooler_ssp3,runoff,Rio Grande River,2015,7.50439
rcp45cooler_ssp3,runoff,Rio Grande River,2020,9.69069
rcp45cooler_ssp3,runoff,Rio Grande River,2025,10.4993
rcp45cooler_ssp3,runoff,Rio Grande River,2030,11.3576
rcp45cooler_ssp3,runoff,Rio Grande River,2035,8.24378
rcp45cooler_ssp3,runoff,Rio Grande River,2040,4.19667
rcp45cooler_ssp3,runoff,Rio Grande River,2045,5.49698
rcp45cooler_ssp3,runoff,Rio Grande River,2050,7.99021
rcp45cooler_ssp3,runoff,Rio Grande River,2055,5.19571
rcp45cooler_ssp3,runoff,Rio Grande River,2060,9.28331
rcp45cooler_ssp3,runoff,Rio Grande River,2065,9.96825
rcp45cooler_ssp3,runoff,Rio Grande River,2070,11.3849
rcp45cooler_ssp3,runoff,Rio Grande River,2075,8.36091
rcp45cooler_ssp3,runoff,Rio Grande River,2080,5.11099
rcp45cooler_ssp3,runoff,Rio Grande River,2085,6.75419
rcp45cooler_ssp3,runoff,Rio Grande River,2090,7.87382
rcp45cooler_ssp3,runoff,Rio Grande River,2095,5.20053
rcp45cooler_ssp3,runoff,Rio Grande River,2100,9.69269
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,1975,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,1990,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2005,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2010,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2015,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2020,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2025,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2030,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2035,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2040,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2045,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2050,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2055,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2060,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2065,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2070,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2075,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2080,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2085,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2090,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2095,0
rcp45cooler_ssp3,groundwater,South Atlantic Gulf,2100,0
rcp45cooler_ssp3,runoff,South Atlantic Gulf,1975,72.3764
rcp45cooler_ssp3,runoff,South Atlantic Gulf,1990,44.3692
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2005,56.3803
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2010,55.4519
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2015,53.6011
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2020,50.4829
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2025,49.0756
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2030,45.6458
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2035,39.8489
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2040,32.6172
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2045,25.6228
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2050,21.4466
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2055,20.9641
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2060,20.7865
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2065,20.9007
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2070,21.0347
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2075,20.4968
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2080,21.3424
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2085,22.2367
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2090,22.9682
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2095,24.4176
rcp45cooler_ssp3,runoff,South Atlantic Gulf,2100,24.1852
rcp45cooler_ssp3,groundwater,Tennessee River,1975,0
rcp45cooler_ssp3,groundwater,Tennessee River,1990,0
rcp45cooler_ssp3,groundwater,Tennessee River,2005,0
rcp45cooler_ssp3,groundwater,Tennessee River,2010,0
rcp45cooler_ssp3,groundwater,Tennessee River,2015,0
rcp45cooler_ssp3,groundwater,Tennessee River,2020,0
rcp45cooler_ssp3,groundwater,Tennessee River,2025,0
rcp45cooler_ssp3,groundwater,Tennessee River,2030,0
rcp45cooler_ssp3,groundwater,Tennessee River,2035,0
rcp45cooler_ssp3,groundwater,Tennessee River,2040,0
rcp45cooler_ssp3,groundwater,Tennessee River,2045,0
rcp45cooler_ssp3,groundwater,Tennessee River,2050,0
rcp45cooler_ssp3,groundwater,Tennessee River,2055,0
rcp45cooler_ssp3,groundwater,Tennessee River,2060,0
rcp45cooler_ssp3,groundwater,Tennessee River,2065,0
rcp45cooler_ssp3,groundwater,Tennessee River,2070,0
rcp45cooler_ssp3,groundwater,Tennessee River,2075,0
rcp45cooler_ssp3,groundwater,Tennessee River,2080,0
rcp45cooler_ssp3,groundwater,Tennessee River,2085,0
rcp45cooler_ssp3,groundwater,Tennessee River,2090,0
rcp45cooler_ssp3,groundwater,Tennessee River,2095,0
rcp45cooler_ssp3,groundwater,Tennessee River,2100,0
rcp45cooler_ssp3,runoff,Tennessee River,1975,19.8088
rcp45cooler_ssp3,runoff,Tennessee River,1990,7.73574
rcp45cooler_ssp3,runoff,Tennessee River,2005,9.54611
rcp45cooler_ssp3,runoff,Tennessee River,2010,9.24437
rcp45cooler_ssp3,runoff,Tennessee River,2015,7.94045
rcp45cooler_ssp3,runoff,Tennessee River,2020,5.63934
rcp45cooler_ssp3,runoff,Tennessee River,2025,5.10999
rcp45cooler_ssp3,runoff,Tennessee River,2030,4.48538
rcp45cooler_ssp3,runoff,Tennessee River,2035,3.81157
rcp45cooler_ssp3,runoff,Tennessee River,2040,2.89569
rcp45cooler_ssp3,runoff,Tennessee River,2045,2.34806
rcp45cooler_ssp3,runoff,Tennessee River,2050,2.16103
rcp45cooler_ssp3,runoff,Tennessee River,2055,2.11835
rcp45cooler_ssp3,runoff,Tennessee River,2060,2.11625
rcp45cooler_ssp3,runoff,Tennessee River,2065,2.15168
rcp45cooler_ssp3,runoff,Tennessee River,2070,2.1665
rcp45cooler_ssp3,runoff,Tennessee River,2075,2.22183
rcp45cooler_ssp3,runoff,Tennessee River,2080,2.30188
rcp45cooler_ssp3,runoff,Tennessee River,2085,2.39027
rcp45cooler_ssp3,runoff,Tennessee River,2090,2.47498
rcp45cooler_ssp3,runoff,Tennessee River,2095,2.64019
rcp45cooler_ssp3,runoff,Tennessee River,2100,2.67637
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,1975,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,1990,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2005,5.20497
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2010,1.72759
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2015,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2020,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2025,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2030,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2035,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2040,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2045,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2050,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2055,2.30722
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2060,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2065,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2070,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2075,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2080,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2085,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2090,0
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2095,0.820754
rcp45cooler_ssp3,groundwater,Texas Gulf Coast,2100,0
rcp45cooler_ssp3,runoff,Texas Gulf Coast,1975,23.7749
rcp45cooler_ssp3,runoff,Texas Gulf Coast,1990,22.2347
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2005,23.7894
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2010,23.7944
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2015,23.5781
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2020,21.8208
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2025,23.1165
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2030,24.6534
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2035,24.0468
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2040,24.7586
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2045,25.4403
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2050,24.9034
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2055,23.049
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2060,24.7068
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2065,25.2485
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2070,26.4907
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2075,25.1733
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2080,26.0596
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2085,26.0677
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2090,25.1806
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2095,24.5408
rcp45cooler_ssp3,runoff,Texas Gulf Coast,2100,22.6509
rcp45cooler_ssp3,groundwater,Upper Colorado River,1975,0
rcp45cooler_ssp3,groundwater,Upper Colorado River,1990,0
rcp45cooler_ssp3,groundwater,Upper Colorado River,2005,0.142929
rcp45cooler_ssp3,groundwater,Upper Colorado River,2010,0.0915811
rcp45cooler_ssp3,groundwater,Upper Colorado River,2015,0.0364936
rcp45cooler_ssp3,groundwater,Upper Colorado River,2020,0
rcp45cooler_ssp3,groundwater,Upper Colorado River,2025,0
rcp45cooler_ssp3,groundwater,Upper Colorado River,2030,0.148055
rcp45cooler_ssp3,groundwater,Upper Colorado River,2035,0.167754
rcp45cooler_ssp3,groundwater,Upper Colorado River,2040,0.326228
rcp45cooler_ssp3,groundwater,Upper Colorado River,2045,0.625516
rcp45cooler_ssp3,groundwater,Upper Colorado River,2050,0.529958
rcp45cooler_ssp3,groundwater,Upper Colorado River,2055,0.692318
rcp45cooler_ssp3,groundwater,Upper Colorado River,2060,0.27748
rcp45cooler_ssp3,groundwater,Upper Colorado River,2065,0.125507
rcp45cooler_ssp3,groundwater,Upper Colorado River,2070,0.668395
rcp45cooler_ssp3,groundwater,Upper Colorado River,2075,0.6162
rcp45cooler_ssp3,groundwater,Upper Colorado River,2080,0.78939
rcp45cooler_ssp3,groundwater,Upper Colorado River,2085,1.0551
rcp45cooler_ssp3,groundwater,Upper Colorado River,2090,1.01055
rcp45cooler_ssp3,groundwater,Upper Colorado River,2095,1.16346
rcp45cooler_ssp3,groundwater,Upper Colorado River,2100,0.741233
rcp45cooler_ssp3,runoff,Upper Colorado River,1975,0.964923
rcp45cooler_ssp3,runoff,Upper Colorado River,1990,0.927077
rcp45cooler_ssp3,runoff,Upper Colorado River,2005,0.965777
rcp45cooler_ssp3,runoff,Upper Colorado River,2010,0.965959
rcp45cooler_ssp3,runoff,Upper Colorado River,2015,0.966032
rcp45cooler_ssp3,runoff,Upper Colorado River,2020,0.899365
rcp45cooler_ssp3,runoff,Upper Colorado River,2025,1.00437
rcp45cooler_ssp3,runoff,Upper Colorado River,2030,0.935642
rcp45cooler_ssp3,runoff,Upper Colorado River,2035,0.898279
rcp45cooler_ssp3,runoff,Upper Colorado River,2040,0.794555
rcp45cooler_ssp3,runoff,Upper Colorado River,2045,0.537148
rcp45cooler_ssp3,runoff,Upper Colorado River,2050,0.703804
rcp45cooler_ssp3,runoff,Upper Colorado River,2055,0.683139
rcp45cooler_ssp3,runoff,Upper Colorado River,2060,1.05239
rcp45cooler_ssp3,runoff,Upper Colorado River,2065,1.25342
rcp45cooler_ssp3,runoff,Upper Colorado River,2070,0.790362
rcp45cooler_ssp3,runoff,Upper Colorado River,2075,0.760215
rcp45cooler_ssp3,runoff,Upper Colorado River,2080,0.691845
rcp45cooler_ssp3,runoff,Upper Colorado River,2085,0.487877
rcp45cooler_ssp3,runoff,Upper Colorado River,2090,0.651222
rcp45cooler_ssp3,runoff,Upper Colorado River,2095,0.705795
rcp45cooler_ssp3,runoff,Upper Colorado River,2100,1.09294
rcp45cooler_ssp3,groundwater,Upper Mississippi,1975,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,1990,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2005,5.59337
rcp45cooler_ssp3,groundwater,Upper Mississippi,2010,3.55699
rcp45cooler_ssp3,groundwater,Upper Mississippi,2015,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2020,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2025,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2030,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2035,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2040,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2045,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2050,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2055,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2060,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2065,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2070,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2075,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2080,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2085,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2090,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2095,0
rcp45cooler_ssp3,groundwater,Upper Mississippi,2100,0
rcp45cooler_ssp3,runoff,Upper Mississippi,1975,33.1006
rcp45cooler_ssp3,runoff,Upper Mississippi,1990,31.6816
rcp45cooler_ssp3,runoff,Upper Mississippi,2005,33.1127
rcp45cooler_ssp3,runoff,Upper Mississippi,2010,33.1153
rcp45cooler_ssp3,runoff,Upper Mississippi,2015,31.7542
rcp45cooler_ssp3,runoff,Upper Mississippi,2020,29.2803
rcp45cooler_ssp3,runoff,Upper Mississippi,2025,27.0416
rcp45cooler_ssp3,runoff,Upper Mississippi,2030,20.0228
rcp45cooler_ssp3,runoff,Upper Mississippi,2035,14.5507
rcp45cooler_ssp3,runoff,Upper Mississippi,2040,12.5193
rcp45cooler_ssp3,runoff,Upper Mississippi,2045,11.4896
rcp45cooler_ssp3,runoff,Upper Mississippi,2050,9.79124
rcp45cooler_ssp3,runoff,Upper Mississippi,2055,9.92753
rcp45cooler_ssp3,runoff,Upper Mississippi,2060,9.32538
rcp45cooler_ssp3,runoff,Upper Mississippi,2065,9.52213
rcp45cooler_ssp3,runoff,Upper Mississippi,2070,9.59556
rcp45cooler_ssp3,runoff,Upper Mississippi,2075,8.77172
rcp45cooler_ssp3,runoff,Upper Mississippi,2080,9.13104
rcp45cooler_ssp3,runoff,Upper Mississippi,2085,9.40979
rcp45cooler_ssp3,runoff,Upper Mississippi,2090,8.44978
rcp45cooler_ssp3,runoff,Upper Mississippi,2095,8.20966
rcp45cooler_ssp3,runoff,Upper Mississippi,2100,7.37121
rcp45cooler_ssp5,groundwater,Arkansas White Red,1975,0
rcp45cooler_ssp5,groundwater,Arkansas White Red,1990,2.05069
rcp45cooler_ssp5,groundwater,Arkansas White Red,2005,7.12072
rcp45cooler_ssp5,groundwater,Arkansas White Red,2010,7.99165
rcp45cooler_ssp5,groundwater,Arkansas White Red,2015,6.9770200000000004
rcp45cooler_ssp5,groundwater,Arkansas White Red,2020,2.51731
rcp45cooler_ssp5,groundwater,Arkansas White Red,2025,2.02376
rcp45cooler_ssp5,groundwater,Arkansas White Red,2030,4.31813
rcp45cooler_ssp5,groundwater,Arkansas White Red,2035,3.28412
rcp45cooler_ssp5,groundwater,Arkansas White Red,2040,10.6364
rcp45cooler_ssp5,groundwater,Arkansas White Red,2045,12.4231
rcp45cooler_ssp5,groundwater,Arkansas White Red,2050,8.35681
rcp45cooler_ssp5,groundwater,Arkansas White Red,2055,15.6894
rcp45cooler_ssp5,groundwater,Arkansas White Red,2060,6.11143
rcp45cooler_ssp5,groundwater,Arkansas White Red,2065,5.26785
rcp45cooler_ssp5,groundwater,Arkansas White Red,2070,9.19231
rcp45cooler_ssp5,groundwater,Arkansas White Red,2075,6.65154
rcp45cooler_ssp5,groundwater,Arkansas White Red,2080,16.0346
rcp45cooler_ssp5,groundwater,Arkansas White Red,2085,19.9902
rcp45cooler_ssp5,groundwater,Arkansas White Red,2090,15.3619
rcp45cooler_ssp5,groundwater,Arkansas White Red,2095,19.632
rcp45cooler_ssp5,groundwater,Arkansas White Red,2100,9.90226
rcp45cooler_ssp5,runoff,Arkansas White Red,1975,17.7246
rcp45cooler_ssp5,runoff,Arkansas White Red,1990,17.7299
rcp45cooler_ssp5,runoff,Arkansas White Red,2005,17.7485
rcp45cooler_ssp5,runoff,Arkansas White Red,2010,17.7555
rcp45cooler_ssp5,runoff,Arkansas White Red,2015,17.7882
rcp45cooler_ssp5,runoff,Arkansas White Red,2020,21.6641
rcp45cooler_ssp5,runoff,Arkansas White Red,2025,23.3346
rcp45cooler_ssp5,runoff,Arkansas White Red,2030,22.8817
rcp45cooler_ssp5,runoff,Arkansas White Red,2035,21.826
rcp45cooler_ssp5,runoff,Arkansas White Red,2040,15.5856
rcp45cooler_ssp5,runoff,Arkansas White Red,2045,15.5248
rcp45cooler_ssp5,runoff,Arkansas White Red,2050,18.5261
rcp45cooler_ssp5,runoff,Arkansas White Red,2055,14.2781
rcp45cooler_ssp5,runoff,Arkansas White Red,2060,21.9188
rcp45cooler_ssp5,runoff,Arkansas White Red,2065,23.0701
rcp45cooler_ssp5,runoff,Arkansas White Red,2070,23.0007
rcp45cooler_ssp5,runoff,Arkansas White Red,2075,22.9598
rcp45cooler_ssp5,runoff,Arkansas White Red,2080,15.808
rcp45cooler_ssp5,runoff,Arkansas White Red,2085,15.3769
rcp45cooler_ssp5,runoff,Arkansas White Red,2090,17.1873
rcp45cooler_ssp5,runoff,Arkansas White Red,2095,14.8876
rcp45cooler_ssp5,runoff,Arkansas White Red,2100,21.6428
rcp45cooler_ssp5,groundwater,California River,1975,0
rcp45cooler_ssp5,groundwater,California River,1990,5.07885
rcp45cooler_ssp5,groundwater,California River,2005,11.3001
rcp45cooler_ssp5,groundwater,California River,2010,9.12953
rcp45cooler_ssp5,groundwater,California River,2015,7.36854
rcp45cooler_ssp5,groundwater,California River,2020,5.37903
rcp45cooler_ssp5,groundwater,California River,2025,2.32667
rcp45cooler_ssp5,groundwater,California River,2030,21.4147
rcp45cooler_ssp5,groundwater,California River,2035,16.7926
rcp45cooler_ssp5,groundwater,California River,2040,16.1459
rcp45cooler_ssp5,groundwater,California River,2045,25.5615
rcp45cooler_ssp5,groundwater,California River,2050,30.7443
rcp45cooler_ssp5,groundwater,California River,2055,38.6074
rcp45cooler_ssp5,groundwater,California River,2060,23.5528
rcp45cooler_ssp5,groundwater,California River,2065,15.2156
rcp45cooler_ssp5,groundwater,California River,2070,19.5263
rcp45cooler_ssp5,groundwater,California River,2075,6.82046e-6
rcp45cooler_ssp5,groundwater,California River,2080,2.98876e-6
rcp45cooler_ssp5,groundwater,California River,2085,2.79517e-5
rcp45cooler_ssp5,groundwater,California River,2090,2.90394e-5
rcp45cooler_ssp5,groundwater,California River,2095,7.82158e-5
rcp45cooler_ssp5,groundwater,California River,2100,0
rcp45cooler_ssp5,runoff,California River,1975,24.9348
rcp45cooler_ssp5,runoff,California River,1990,24.9532
rcp45cooler_ssp5,runoff,California River,2005,24.9942
rcp45cooler_ssp5,runoff,California River,2010,25.0193
rcp45cooler_ssp5,runoff,California River,2015,25.8206
rcp45cooler_ssp5,runoff,California River,2020,30.5621
rcp45cooler_ssp5,runoff,California River,2025,35.1224
rcp45cooler_ssp5,runoff,California River,2030,21.0172
rcp45cooler_ssp5,runoff,California River,2035,27.6638
rcp45cooler_ssp5,runoff,California River,2040,33.6048
rcp45cooler_ssp5,runoff,California River,2045,26.2825
rcp45cooler_ssp5,runoff,California River,2050,24.5062
rcp45cooler_ssp5,runoff,California River,2055,20.0419
rcp45cooler_ssp5,runoff,California River,2060,35.5188
rcp45cooler_ssp5,runoff,California River,2065,42.3956
rcp45cooler_ssp5,runoff,California River,2070,28.2517
rcp45cooler_ssp5,runoff,California River,2075,39.9919
rcp45cooler_ssp5,runoff,California River,2080,50.0545
rcp45cooler_ssp5,runoff,California River,2085,45.6766
rcp45cooler_ssp5,runoff,California River,2090,46.4171
rcp45cooler_ssp5,runoff,California River,2095,43.4616
rcp45cooler_ssp5,runoff,California River,2100,67.0507
rcp45cooler_ssp5,groundwater,Great,1975,0
rcp45cooler_ssp5,groundwater,Great,1990,1.65531
rcp45cooler_ssp5,groundwater,Great,2005,2.01889
rcp45cooler_ssp5,groundwater,Great,2010,2.08138
rcp45cooler_ssp5,groundwater,Great,2015,2.04546
rcp45cooler_ssp5,groundwater,Great,2020,1.99493
rcp45cooler_ssp5,groundwater,Great,2025,1.99739
rcp45cooler_ssp5,groundwater,Great,2030,3.18577
rcp45cooler_ssp5,groundwater,Great,2035,3.46394
rcp45cooler_ssp5,groundwater,Great,2040,3.6074
rcp45cooler_ssp5,groundwater,Great,2045,4.35067
rcp45cooler_ssp5,groundwater,Great,2050,4.64278
rcp45cooler_ssp5,groundwater,Great,2055,5.38501
rcp45cooler_ssp5,groundwater,Great,2060,4.6567
rcp45cooler_ssp5,groundwater,Great,2065,4.69756
rcp45cooler_ssp5,groundwater,Great,2070,5.91645
rcp45cooler_ssp5,groundwater,Great,2075,6.00999
rcp45cooler_ssp5,groundwater,Great,2080,6.57953
rcp45cooler_ssp5,groundwater,Great,2085,7.64845
rcp45cooler_ssp5,groundwater,Great,2090,8.03094
rcp45cooler_ssp5,groundwater,Great,2095,8.34362
rcp45cooler_ssp5,groundwater,Great,2100,7.59845
rcp45cooler_ssp5,runoff,Great,1975,0.980384
rcp45cooler_ssp5,runoff,Great,1990,0.983736
rcp45cooler_ssp5,runoff,Great,2005,0.987826
rcp45cooler_ssp5,runoff,Great,2010,0.989231
rcp45cooler_ssp5,runoff,Great,2015,0.997532
rcp45cooler_ssp5,runoff,Great,2020,1.3232
rcp45cooler_ssp5,runoff,Great,2025,1.63096
rcp45cooler_ssp5,runoff,Great,2030,0.8357
rcp45cooler_ssp5,runoff,Great,2035,0.776416
rcp45cooler_ssp5,runoff,Great,2040,1.13592
rcp45cooler_ssp5,runoff,Great,2045,0.688598
